Temperature;Price
21,2;2,726
20,07;2,722
19,2;2,712
18,53;2,788
18,01;2,687
17,56;2,536
17,32;2,369
17,2;2,508
17,38;2,693
18,43;2,787
19,82;2,784
21,53;2,793
23,42;2,799
24,79;2,813
25,67;2,813
27,17;2,812
27,6;2,813
27,62;2,82
27,52;2,813
27,25;2,81
26,52;2,809
25,93;2,802
25,02;2,797
23,7;2,799
22,62;2,794
21,67;2,792
21,24;2,786
20,7;2,839
19,64;2,807
19,19;2,742
18,78;2,68
18,38;2,646
18,76;2,748
18,53;2,796
18,65;2,789
19,47;2,809
20,22;2,825
20,88;2,829
19,97;2,829
19,06;2,751
19,11;2,677
18,67;2,659
19,32;2,619
19,92;2,681
20,07;2,774
19,99;2,783
19,32;2,778
18,77;2,767
18,31;2,764
18,02;2,762
17,23;2,71
16,9;2,71
16,75;2,392
16,67;1,961
16,31;1,464
15,71;1,037
16,13;1,218
18,14;1,488
19,83;2,152
21,49;2,372
21,14;2,472
21,05;2,599
22,31;2,588
25,48;2,499
25,98;2,404
26,19;2,297
26,22;2,167
25,82;2,29
25,41;2,547
24,93;2,701
24,28;2,72
23,59;2,721
22,21;2,729
20,71;2,746
19,88;2,72
19,26;2,606
18,91;2,563
18,48;2,396
18,27;2,347
18,13;2,22
18,17;2,226
19,3;2,226
20,88;2,348
22,74;2,439
22,86;2,445
23,53;2,536
23,36;2,511
23,21;2,535
22;2,458
21,75;2,415
21,44;2,342
20,03;2,127
18,37;2,295
16,07;2,481
15,49;2,709
14,76;2,732
14,51;2,759
14,4;2,754
14,24;2,711
14,06;2,6
14,14;2,556
14,34;2,528
14;2,432
13,93;2,464
14,14;2,601
14,4;2,697
15,25;2,752
17,13;2,773
18,03;2,776
18,72;2,77
18,81;2,761
18,13;2,755
17,97;2,74
19,19;2,735
19,56;2,727
19,87;2,726
19,86;2,734
19,35;2,739
18,41;2,737
17,58;2,741
17,03;2,747
16,9;2,747
15,93;2,688
16,04;2,697
16,21;2,662
16,11;2,618
15,9;2,593
16,18;2,595
16,48;2,665
16,44;2,691
18,31;2,746
19,59;2,764
21;2,761
20,13;2,764
19,83;2,764
19,14;2,764
19,34;2,763
19,13;2,762
18,65;2,762
18,97;2,765
19,12;2,767
19,71;2,766
19,37;2,763
19,01;2,767
19,05;2,754
18,86;2,749
18,45;2,71
18,14;2,673
17,91;2,574
17,62;2,536
17,39;2,502
16,99;2,516
16,59;2,707
17,04;2,739
17,54;2,753
18,49;2,761
20,03;2,768
21,63;2,772
22,85;2,769
24,63;2,764
25,41;2,764
25,83;2,763
26,01;2,76
26,02;2,761
25,75;2,759
25,24;2,758
24,39;2,758
23,21;2,756
21,72;2,753
20,17;2,752
19,2;2,741
18,67;2,692
18,33;2,594
17,82;2,476
17,28;2,336
16,83;2,339
16,75;2,508
17,97;2,67
19,66;2,698
21,53;2,714
23,17;2,721
24,53;2,726
25,73;2,724
26,67;2,704
27,44;2,638
27,91;2,631
28,02;2,599
27,34;2,595
26,82;2,594
26,42;2,607
25,47;2,672
24,29;2,68
22,96;2,681
22,03;2,667
21,11;2,552
20,1;2,516
19,2;2,27
18,64;2,13
18,6;1,903
18,54;1,895
18,59;2,372
19,5;2,6
21,56;2,612
23,31;2,652
22,82;2,661
24,46;2,642
24,4;2,561
24,22;2,526
25,2;2,506
24,39;2,492
23,83;2,485
23,39;2,479
23,77;2,482
23,46;2,609
21,25;2,606
21,3;2,589
20,45;2,586
19,7;2,563
19,15;2,458
18,85;2,4
18,63;2,303
18,3;2,2
18,07;2,149
17,68;2,07
17,48;2,044
18,64;2,284
19,76;2,367
20,77;2,475
20,07;2,528
20,31;2,562
21,15;2,557
20,08;2,506
21,65;2,337
22,52;2,343
22,28;2,455
22,73;2,504
22,81;2,574
22,36;2,577
21,65;2,571
20,59;2,562
19,77;2,561
19,27;2,546
19;2,524
18,73;2,491
18,54;2,057
18,17;1,803
17,8;1,659
16,8;1,369
16,65;1,087
17,63;1,075
18,98;1,625
20,58;2,024
21,72;2,079
21,48;2,268
21,73;2,304
22,35;2,314
23,22;2,072
22,98;2,036
23,69;2,047
23,51;2,217
22,68;2,269
21,72;2,539
20,76;2,545
19,87;2,547
19,04;2,55
18,11;2,541
17,27;2,532
16,82;2,576
16,5;2,561
16,48;2,528
16,52;2,48
16,36;2,486
16,24;2,565
16,78;2,591
17,85;2,626
19,51;2,634
20,67;2,639
20,65;2,638
21,46;2,642
23,32;2,641
23,89;2,638
24,05;2,657
23,92;2,649
23,67;2,648
23,03;2,645
22,1;2,642
20,67;2,642
19,4;2,635
18,29;2,632
17,3;2,621
16,53;2,597
16,02;2,623
15,64;2,6
15,15;2,534
14,68;2,459
14,26;2,464
14,4;2,61
15,65;2,626
17,46;2,644
19,06;2,659
20,31;2,666
21,33;2,667
21,99;2,667
24,26;2,667
24,2;2,667
23,77;2,665
22,99;2,662
22,98;2,657
22,68;2,656
21,74;2,653
19,43;2,649
18,59;2,646
18,46;2,641
18,37;2,616
18,16;2,468
18,01;2,5
17,73;2,306
17,42;2,112
17,21;1,908
17,26;1,911
17,27;2,455
17,01;2,587
16,63;2,633
18,25;2,634
20,4;2,639
21,06;2,638
21,09;2,644
21,46;2,636
22,36;2,636
23,36;2,635
23,51;2,634
23,8;2,632
23,64;2,632
23,05;2,641
22,24;2,639
21,71;2,636
21,04;2,642
20,01;2,632
18,99;2,602
18,26;2,576
17,78;2,559
17,26;2,541
16,77;2,541
16,3;2,518
16,08;2,555
17,31;2,573
18,4;2,603
20,87;2,608
22,99;2,611
23,41;2,613
23,98;2,606
26,13;2,6
26,88;2,601
27,22;2,601
27,16;2,598
26,51;2,599
26,42;2,596
25,89;2,603
24,85;2,6
23,61;2,597
22,12;2,599
21,01;2,594
20,79;2,575
20,78;2,597
22,03;2,548
20,47;2,535
18,62;2,531
17,82;2,528
17,75;2,549
19,35;2,598
21,05;2,625
21,76;2,63
21,47;2,637
21,76;2,639
22,48;2,632
24,22;2,63
24,44;2,629
24,44;2,626
24,57;2,62
25,19;2,617
24,96;2,613
24,49;2,611
23,88;2,62
22,96;2,614
21,63;2,613
20,54;2,611
19,46;2,601
19,29;2,563
19,31;2,362
19,26;2,123
19,07;2,072
19,16;1,931
19,18;1,759
19,95;2,037
22,3;2,366
24,06;2,437
25,61;2,584
27,52;2,556
29,39;2,567
30,83;2,51
31,48;2,498
32,17;2,496
32,31;2,426
30,73;2,487
28,49;2,491
27,28;2,542
26,37;2,544
24,41;2,567
23,38;2,554
22,91;2,402
22,57;2,239
22,17;2,366
21,26;2,166
21,02;2,042
19,78;1,809
19,47;1,367
19,18;1,234
19,31;1,216
19,84;1,801
20,55;2,128
20,52;2,251
19,97;2,305
20,32;2,334
23,05;2,348
23,52;2,348
23,64;2,314
23,21;2,368
22,91;2,426
22,5;2,481
21,63;2,634
20,61;2,67
19,79;2,671
19,09;2,672
18,51;2,671
18,01;2,663
17,76;2,641
17,55;2,558
17,43;2,524
17,04;2,517
16,23;2,528
15,89;2,603
17,28;2,642
18,44;2,672
19,46;2,682
20;2,693
21,37;2,693
22,18;2,693
22,02;2,696
22,45;2,695
22,65;2,694
22,75;2,693
22,72;2,695
22,5;2,691
21,96;2,688
21,26;2,685
20,77;2,683
20,31;2,682
18,9;2,681
17,94;2,665
17,32;2,671
16,75;2,613
16,16;2,48
16,05;2,396
16,15;2,385
16,44;2,5
16,6;2,587
16,56;2,689
16,99;2,705
16,76;2,708
16,47;2,703
16,23;2,696
17,98;2,693
18,07;2,692
19,06;2,693
17,54;2,694
15,51;2,686
15,05;2,684
14,51;2,682
14,62;2,679
15,01;2,679
15,08;2,679
14,64;2,675
14,28;2,658
14,25;2,666
13,88;2,606
13,25;2,584
12,39;2,583
13,16;2,605
13,35;2,661
14,26;2,661
14,7;2,676
15,29;2,688
15,82;2,692
16,49;2,695
17,45;2,692
18,39;2,69
18,09;2,688
18,02;2,686
17,57;2,683
17,57;2,677
17,37;2,674
16,75;2,67
15,67;2,667
15,23;2,667
15,11;2,666
14,85;2,664
14,6;2,649
14,15;2,572
13,61;2,557
13,51;2,551
13,33;2,548
12,79;2,52
12,86;2,499
14,61;2,547
15,41;2,556
15,75;2,567
15,67;2,571
16,18;2,574
16,71;2,571
18,21;2,573
18,12;2,574
17,02;2,573
16,68;2,568
16,91;2,573
16,36;2,571
15,92;2,568
15,03;2,564
14,5;2,564
14,17;2,562
13,77;2,551
13,58;2,53
13,41;2,536
13,34;2,535
13,09;2,526
13,06;2,522
12,86;2,523
12,74;2,51
13,57;2,534
14,54;2,589
15,04;2,615
14,42;2,624
16,16;2,633
17,14;2,63
16,39;2,625
17,72;2,621
17,99;2,631
18,48;2,605
18,94;2,593
18,57;2,591
17,87;2,581
17,11;2,569
16,29;2,564
14,84;2,563
13,57;2,553
12,62;2,531
12,16;2,626
11,9;2,472
11,61;2,407
11,54;2,382
11,55;2,352
11,54;2,284
12,55;2,3
14,5;2,308
16,71;2,438
19,12;2,57
20,39;2,607
21,28;2,606
21,75;2,603
22,12;2,595
22,45;2,499
22,51;2,494
22,25;2,481
21,7;2,482
21;2,469
19,9;2,61
18,74;2,61
17,66;2,62
16,7;2,533
16,07;2,441
15,15;2,419
14,65;2,244
16,46;2,136
16;2,11
15,38;2,001
15,32;1,824
16,06;2,048
17,23;2,325
17,83;2,407
18,94;2,472
19,89;2,516
20,75;2,553
21,43;2,575
21,81;2,579
22,01;2,573
21,71;2,541
20,92;2,479
19,99;2,577
18,92;2,607
17,85;2,64
17,34;2,682
16,84;2,685
16,48;2,638
16,49;2,587
16,3;2,432
15,65;2,372
14,77;2,343
14,52;2,369
14,45;2,311
14,21;2,4
13,84;2,627
13,97;2,674
14,73;2,704
15,55;2,706
16,64;2,704
17,77;2,677
20,24;2,674
20,8;2,665
20,98;2,661
21,22;2,668
20,72;2,694
19,73;2,688
19,64;2,682
18,88;2,679
18,51;2,684
17,96;2,683
17,35;2,663
16,03;2,645
15,33;2,668
13,97;2,666
13,27;2,662
13;2,66
12,36;2,661
11,94;2,662
12,55;2,679
14,09;2,72
15,41;2,753
16,6;2,745
17,85;2,742
18,47;2,738
18,69;2,722
19,16;2,721
18,94;2,719
19,01;2,716
19;2,716
18,59;2,714
18,11;2,711
17,74;2,713
16,87;2,71
16,02;2,706
15,51;2,696
15,13;2,669
14,55;2,731
14,09;2,719
13,82;2,713
13,7;2,712
13,58;2,712
13,42;2,718
13,74;2,735
14,56;2,774
15,34;2,782
16,14;2,782
16,9;2,779
17,07;2,776
20,09;2,773
20,63;2,772
20,89;2,774
20,84;2,768
20,59;2,766
20,17;2,764
19,49;2,76
18,92;2,763
18,33;2,768
17,78;2,765
17,23;2,756
16,57;2,723
16,28;2,841
15,91;2,828
15,05;2,79
14,5;2,773
14,32;2,797
13,73;2,833
14,5;2,843
15,62;2,872
17,16;2,878
18,8;2,88
19,97;2,881
19,92;2,878
19,64;2,876
20,2;2,869
21,1;2,875
21,04;2,871
20,63;2,871
20,33;2,871
19,39;2,867
18,48;2,866
17,85;2,867
17,79;2,867
17,3;2,859
15,01;2,831
13,84;2,878
13,56;2,87
13,05;2,867
12,87;2,856
12,98;2,867
13,59;2,876
14,51;2,893
15,7;2,921
17,05;2,93
17,92;2,932
18,49;2,931
19,16;2,929
18,29;2,927
18,97;2,926
19,1;2,929
18,66;2,916
17,73;2,913
17,34;2,91
16,61;2,908
15,1;2,908
13,99;2,905
12,69;2,903
11,9;2,897
11,85;2,873
11,72;2,909
11,71;2,901
11,8;2,904
11,84;2,903
11,62;2,902
11,64;2,901
12,1;2,902
13,48;2,899
14,96;2,915
14,7;2,924
15,43;2,925
16,01;2,924
18,49;2,92
18,98;2,919
19,25;2,915
19,31;2,911
19,17;2,909
18,8;2,91
17,88;2,911
16,92;2,91
16,18;2,908
15,37;2,906
14,7;2,891
14,09;2,877
13,81;2,935
13,55;2,925
13,36;2,916
13,17;2,871
12,9;2,878
12,71;2,876
13,35;2,878
14,81;2,859
15,97;2,906
17,9;2,913
18,87;2,933
19,66;2,952
16,13;2,936
16,07;2,911
16,77;2,908
18,08;2,91
19,45;2,926
19,16;2,965
18,11;2,977
16,61;2,982
15,31;2,983
14,79;2,984
15,48;2,978
15,04;2,965
16,05;2,997
20,1;2,992
19,86;2,966
18,93;2,962
16,77;2,968
17,81;2,976
17,78;2,985
17,97;2,992
18,54;3,003
18,59;3,007
19,23;3,005
19,76;2,999
20,48;3,023
20,4;3,015
18,72;3,013
19,83;3,021
20,12;3,02
20,32;3,016
18,97;3,006
17,95;2,994
17,9;2,992
17,17;2,991
16,67;2,981
16,63;2,965
16,35;3,017
15,84;2,967
16,32;2,952
15,65;2,931
14,48;2,938
15,34;2,995
15,96;3,144
16,95;3,291
17,89;3,378
18,21;3,392
18,66;3,334
19,29;3,327
18,97;3,139
19,68;3,144
19,53;3,147
19,91;3,194
19,75;3,242
19,48;3,234
18,7;3,231
18,24;3,221
17,87;3,215
16,86;3,205
15,55;3,184
14,52;3,108
13,78;3,119
13,59;3,026
13,66;2,983
13,43;2,956
13,24;2,96
12,99;3,082
13,43;3,214
15,43;3,212
17,08;3,212
19,09;3,215
20,54;3,211
21,33;3,202
23,42;3,187
24,32;3,171
24,79;3,257
24,74;3,082
24,4;3,091
23,83;3,091
23,13;3,088
22,79;3,088
22,15;3,089
21,23;3,082
20,04;3,086
19,3;3,057
19,01;3,057
18,86;2,997
18,31;2,975
17,06;2,925
16,98;2,954
17,3;3,042
18,14;3,173
18,76;3,178
19,62;3,181
21,37;3,191
21,83;3,189
22,42;3,183
20,08;3,184
20,42;3,185
20,56;3,183
20,55;3,168
20,24;3,168
20,04;3,167
19,61;3,155
18,89;3,191
17,73;3,187
16,78;3,188
16,65;3,187
16,85;3,159
16,32;3,178
15,44;3,095
15,28;3,021
15,73;2,964
15,88;3,046
15,85;3,151
16,12;3,189
16,52;3,197
18;3,242
19,46;3,24
20,28;3,243
21,06;3,234
22,63;3,225
23,33;3,219
23,7;3,218
23,71;3,178
23,38;3,176
22,76;3,174
21,82;3,174
20,87;3,171
19,61;3,172
18,58;3,181
18,03;3,171
17,71;3,161
17,4;3,153
17,31;3,129
17,11;3,085
16,62;3,062
16,17;3,07
16,14;3,07
16,77;3,11
17,79;3,136
18,39;3,17
18,41;3,173
18,29;3,178
17,58;3,176
17,92;3,176
17,76;3,165
17,01;3,138
16,68;3,13
18,04;3,136
17,77;3,166
16,66;3,172
15,26;3,174
14,83;3,172
14,37;3,172
13,98;3,165
13,55;3,159
13,41;3,18
13,19;3,141
12,45;3,1
12,17;3,077
12,16;3,062
12,03;3,044
12,24;3,098
12,55;3,121
13,1;3,106
14,61;3,125
15,54;3,126
16,13;3,126
17,59;3,145
18,18;3,114
18,23;3,107
18,72;3,114
18,61;3,122
18,16;3,146
17,18;3,179
16,43;3,188
15,59;3,191
14,44;3,193
13,27;3,184
12,15;3,176
11,28;3,089
10,92;3,037
10,44;2,995
10,31;2,984
10,12;3,029
10,1;3,08
10,72;3,105
12,71;3,134
14,88;3,171
16,77;3,175
17,82;3,164
18,53;3,159
19;3,158
19,56;3,163
20;3,163
20,18;3,161
20,17;3,162
20,04;3,161
19,29;3,155
17,32;3,148
15,88;3,148
13,89;3,143
13,02;3,125
12,2;3,112
11,55;3,094
11,08;3,042
10,74;3,024
10,31;3,024
9,81;3,036
9,52;3,069
10,01;3,106
11,23;3,166
12,6;3,182
14,32;3,182
16,95;3,176
20,77;3,17
20,44;3,166
21,16;3,162
21,49;3,167
21,66;3,155
21,56;3,156
21,38;3,151
20,79;3,152
20,42;3,152
19,34;3,15
18,16;3,149
17,67;3,125
17,25;3,118
15,95;3,036
15,08;3,005
14,87;2,975
14,73;2,983
14,3;3,006
13,82;3,034
14,44;3,081
16,24;3,099
17,14;3,133
18,39;3,131
19,89;3,126
21,43;3,113
21,97;3,107
23,06;3,105
23,7;3,1
24,04;3,069
24,03;3,06
23,74;3,058
23,21;3,051
22,48;3,073
21,6;3,054
20,71;3,025
19,84;2,998
19,33;2,931
18,96;2,927
18,52;2,904
17,64;2,85
17,28;2,853
16,84;2,885
16,61;2,906
16,99;3,01
18,19;3,064
19,74;3,1
21,21;3,114
23,16;3,11
24,44;3,1
25,01;3,095
25,24;3,11
25,27;3,112
25,14;3,109
24,71;3,113
23,95;3,096
22,98;3,095
22,29;3,094
21,11;3,094
20,14;3,085
19,62;3,071
18,88;3,054
18,31;2,966
17,95;2,931
17,67;2,906
17,36;2,902
17,05;2,9
16,93;2,92
17,4;2,978
18,3;3,081
19,98;3,088
21,68;3,073
23,1;3,001
22,98;2,978
24,4;2,972
24,91;2,968
24,91;2,966
24,68;2,949
24,19;2,985
23,56;3,036
22,85;3,038
21,9;3,036
21,04;3,034
20,13;3,022
19,4;3,015
18,73;2,959
18,02;2,951
17,47;2,934
17,02;2,902
16,77;2,888
16,45;2,865
16,31;2,877
16,71;2,899
17,64;2,961
19,3;2,984
21,31;3,004
22,75;3,015
23,61;3,002
23,97;2,996
24,57;2,992
24,8;2,988
24,78;2,987
24,49;2,986
23,89;2,99
23,21;2,993
22,19;2,991
21,24;2,99
20,41;2,987
19,97;2,981
19,19;2,986
18,37;3,006
17,69;2,956
17,21;2,823
16,96;2,71
16,68;2,705
16,62;2,705
16,5;2,687
17,29;2,71
19,13;2,894
21,4;2,963
23,39;2,918
24,54;2,848
25,12;2,753
25,86;2,723
26,42;2,73
26,37;2,688
25,89;2,728
25,25;2,804
24,51;2,845
23,71;2,921
22,84;2,874
21,64;2,799
20,73;2,733
19,86;2,686
19,17;2,568
18,63;1,952
18,18;1,892
17,82;1,76
17,59;1,957
17,5;2,244
17,31;2,746
18,11;2,873
19,89;2,959
21,58;2,972
23,11;2,977
24,13;2,975
24,07;2,953
24,5;2,899
23,9;2,912
23,25;2,851
22,8;2,885
22,27;2,93
21,58;2,953
20,67;2,948
19,57;2,924
18,73;2,834
18,3;2,709
17,91;2,682
17,66;2,688
16,68;2,567
16,03;2,446
15,7;2,421
15,01;2,494
14,19;2,701
14,35;2,887
15,09;3,003
16,5;3,05
17,76;3,042
19,22;3,032
20,45;3,016
20,52;3,004
21,45;2,992
21,92;2,915
21,95;2,962
21,5;3,005
20,64;3,02
19,67;3,013
19,18;3,02
17,93;3,03
15,1;3,024
13,57;2,994
12,86;2,843
12,28;2,926
11,58;2,657
11,01;1,937
10,44;1,055
11,13;0,86
11,47;2,527
11,55;2,855
11,99;2,972
13,33;3,021
14,83;3,004
16,21;2,933
17,96;2,898
18,98;2,889
19,67;2,89
19,6;2,925
18,81;2,943
17,97;2,992
17;2,975
15,3;2,841
14,03;2,821
13,34;2,865
12,63;2,81
12,17;2,755
11,56;2,61
10,83;2,702
10,57;2,656
10,33;2,598
10,15;2,657
10,06;2,761
9,99;2,761
9,98;2,981
10,43;3,019
12;3,055
14;3,053
14,72;3,05
15,09;3,042
16,45;3,028
16,66;3
16,38;2,994
16,25;2,951
15,23;2,99
15,26;3,017
15,19;3,029
15,07;3,031
14,95;3,026
14,81;2,983
14,66;2,838
14,62;2,695
14,62;2,78
14,5;2,709
14,27;2,693
14,22;2,682
14,15;2,697
13,99;2,865
14,09;3,023
14,59;3,1
15,73;3,112
16,52;3,112
17,65;3,109
18,06;3,104
18,65;3,102
19,4;3,096
20,18;3,089
20,05;3,066
19,73;3,063
19,27;3,06
18,63;3,062
17,59;3,064
16,55;3,07
15,13;3,066
13,18;3,029
12,04;3,011
11,36;3,099
10,86;3,087
10,32;3,056
9,9;3,014
9,57;3,008
9,24;3,043
9,71;3,074
10,75;3,081
12,32;3,098
14,34;3,111
16,78;3,117
19,3;3,115
21,35;3,11
22,74;3,105
23,03;3,101
22,89;3,098
22,4;3,099
21,37;3,103
20,01;3,107
18,73;3,109
17,43;3,107
16,41;3,102
14,89;3,097
13,97;3,082
13,59;3,151
13,21;3,04
12,56;3,006
11,81;2,943
11,83;2,918
11,33;2,938
10,94;2,998
13,48;3,009
15,75;3,101
17,61;3,154
19,4;3,14
21,09;3,161
22,33;3,146
23,11;3,089
23,32;3,04
23,16;3,036
22,81;3,077
22,09;3,143
21,62;3,164
20,78;3,165
19,31;3,172
18,28;3,167
17,28;3,159
16,54;3,15
16,56;3,154
16,7;3,134
16,93;3,109
16,97;3,091
16,85;3,11
16,79;3,153
16,87;3,158
17,62;3,187
19,37;3,194
21,14;3,183
22,43;3,177
22,92;3,164
23,6;3,165
24,22;3,164
24,53;3,17
24,56;3,175
24,3;3,172
23,62;3,171
23,02;3,173
21,91;3,173
20,13;3,184
18,51;3,178
17,72;3,166
17,15;3,158
16,83;3,114
16,49;3,048
15,71;2,974
15,48;2,97
15,27;3,008
14,61;3,15
15,45;3,165
16,37;3,181
18,08;3,188
19,98;3,188
21,98;3,184
23,39;3,179
24,62;3,178
25,35;3,176
25,5;3,176
25,29;3,178
24,76;3,176
24,11;3,175
23,43;3,177
22,85;3,181
22,36;3,191
21,68;3,185
21,31;3,171
20,7;3,163
20,23;3,008
19,72;2,949
19,41;2,874
19,15;2,867
18,61;2,939
18,25;3,059
18,23;3,182
18,82;3,197
20,56;3,199
22,14;3,199
23,45;3,196
22,06;3,194
23,7;3,208
24,52;3,21
25,32;3,203
25,57;3,2
25,32;3,203
24,73;3,202
23,93;3,2
22,66;3,202
21,8;3,227
21,29;3,214
21,35;3,185
20,58;3,167
18,48;3,09
17,79;3,041
17,86;2,966
17,58;2,949
17,55;2,998
17,45;3,076
17,51;3,105
18,15;3,164
20,83;3,18
22,81;3,179
23,31;3,173
23,68;3,164
24,9;3,16
25,3;3,157
23,09;3,154
22,06;3,148
20,4;3,149
19,92;3,141
19,35;3,12
18,82;3,126
18,32;3,134
17,79;3,122
17,74;3,094
16,55;3,073
16,87;3,064
17,1;3,02
16,94;2,943
16,9;2,944
17,12;3,021
17,02;3,075
17,16;3,085
17,91;3,113
19,26;3,137
21,24;3,134
21,55;3,125
21,8;3,115
22,37;3,115
22,65;3,107
23,17;3,097
23,39;3,087
22,77;3,079
21,79;3,078
20,52;3,077
20,07;3,079
19,63;3,08
18,48;3,079
17,53;3,069
17,04;3,067
17,07;3,05
16,72;3,036
15,34;3,023
14,47;3,018
14,01;3,012
13,86;3,02
13,97;3,042
15,71;3,044
18,79;3,051
21,41;3,06
21,12;3,066
22,11;3,065
20;3,062
20,11;3,059
19,66;3,056
18,05;3,055
18,58;3,056
18,13;3,057
14,67;3,057
12,46;3,062
13,23;3,06
13,96;3,058
14,12;3,051
13,08;3,051
12,4;3,058
11,9;3,035
11,71;3,014
11,15;2,979
10,53;2,958
9,79;3,007
9,63;3,006
10,89;3,008
11,99;3,023
13,21;3,052
14,41;3,057
15,46;3,058
16,61;3,057
16,34;3,056
16,36;3,051
16,51;3,036
15,93;3,054
14,95;3,055
13,73;3,057
12,41;3,06
11,76;3,064
11,31;3,063
10,68;3,055
10,09;2,999
8,92;2,956
7,98;2,926
7,56;2,912
6,92;2,928
6,43;2,952
6,6;3,028
7,05;3,056
8,41;3,078
10,68;3,086
12,79;3,085
14,35;3,083
15,82;3,081
18,39;3,08
19,2;3,078
19,61;3,079
19,52;3,076
18,87;3,076
17,3;3,075
15,58;3,076
13,67;3,08
12,5;3,085
11,41;3,08
10,1;3,065
9,37;2,961
8,67;2,974
8,6;2,908
8,74;2,902
7,89;2,909
6,72;2,976
6,41;3,057
7,43;3,059
9,21;3,069
12,24;3,074
14,33;3,073
16,36;3,07
19,05;3,066
20,05;3,063
20,42;3,062
19,32;3,063
18,63;3,059
17,08;3,06
16,47;3,06
15,81;3,059
15,38;3,061
15,75;3,062
15,51;3,056
14,57;3,058
13,27;2,972
13,57;3,037
13,71;3,004
13,16;2,998
13,12;3,007
12,87;3,018
12,08;3,05
11,86;3,067
12,78;3,076
13,12;3,084
13,19;3,082
14,24;3,081
15,29;3,076
16,55;3,069
16,62;3,064
17,31;3,062
17,41;3,064
17,13;3,081
16,37;3,08
15,76;3,079
14,71;3,081
14,19;3,081
13,34;3,07
12,57;3,054
12,04;2,913
11,63;2,932
11,18;2,913
10,71;2,9
10,35;2,91
10,1;2,954
9,93;3,002
10,2;3,032
11;3,057
12,71;3,062
14,51;3,061
16,2;3,058
17,41;3,045
18,57;3,033
19,61;3,036
20,11;3,039
20,18;3,04
19,86;3,039
18,73;3,039
17,78;3,043
16,85;3,049
16,02;3,047
15,44;3,023
14,8;3,043
13,92;2,978
13,28;2,993
12,61;2,974
11,75;2,965
11,22;2,968
11;2,966
10,89;2,961
11,06;2,978
11,82;3,001
13,55;3,009
15,5;3,01
17,4;3
19,16;2,996
20,54;2,994
21,29;2,992
21,72;2,99
22,11;2,982
22,27;2,979
21,97;2,981
19,99;2,98
17,74;2,984
16,57;2,973
15,44;2,921
15,04;2,829
14,72;2,793
14,41;2,434
14,29;2,179
14,03;2,132
13,82;2,131
12,4;2,16
11,32;2,371
11,16;2,518
12,62;2,708
15,17;2,735
17,24;2,781
19,11;2,796
21,04;2,791
22,52;2,786
23,81;2,781
24,38;2,779
24,35;2,779
23,93;2,783
23,4;2,788
22,65;2,8
21,45;2,804
20,18;2,799
19,05;2,783
18,37;2,786
17,88;2,774
17,72;2,714
17,25;2,605
16,83;2,202
16,75;2,215
16,83;2,29
16,65;2,31
15,94;2,579
15,84;2,683
17,61;2,709
20,23;2,768
22,41;2,789
23,75;2,772
23,63;2,764
24,33;2,757
24,69;2,71
23,98;2,664
23,04;2,695
21,22;2,757
19,37;2,769
18,8;2,781
18,65;2,781
18,31;2,707
17,94;2,493
17,6;1,394
17,45;2,019
17,48;1,968
17,14;1,947
16,4;1,944
15,93;1,972
15,64;2,038
15,53;2,146
15,38;2,792
15,87;2,859
17,21;2,846
19,37;2,818
19,9;2,823
21;2,808
21,29;2,799
21,27;2,806
21,19;2,786
20,89;2,779
20,27;2,831
20,14;2,862
19,81;2,862
19,63;2,829
19,21;2,679
18,09;2,636
17,4;2,402
16,98;1,326
16,82;1,395
16,63;1,231
16,36;1,509
15,84;1,951
15,32;2,451
15,19;2,704
16,13;2,847
17,55;2,874
18,66;2,834
18,47;2,792
18,78;2,748
19,75;2,705
20,44;2,705
20,75;2,693
20,73;2,687
20,41;2,695
19,67;2,703
18,84;2,724
17,54;2,733
16,63;2,724
15,85;2,712
15,22;2,647
14,61;2,177
14,15;1,201
13,78;0,929
13,18;0,991
12,72;0,992
12,73;1,397
12,38;1,66
12,1;2,027
12,94;2,595
14,18;2,71
15,93;2,703
17,9;2,683
19,37;2,651
19,82;2,61
21;2,585
21,56;2,547
21,56;2,513
21,24;2,519
20,68;2,561
20,04;2,602
18,03;2,683
15,85;2,671
14,4;2,493
13,3;2,287
12,44;2,004
12,07;2,141
12,14;1,894
11,87;1,751
11,64;1,722
11,26;1,879
10,95;2,226
10,77;2,603
11,44;2,981
13,05;3,037
14,96;3,024
16,86;2,999
18,46;2,903
20,74;2,868
21,65;2,681
22,07;2,557
21,91;2,39
21,27;2,348
19,9;2,435
18,39;2,524
16,56;2,832
14,91;2,608
13,95;2,5
13,23;2,305
12,69;1,976
12,29;2,592
12,16;2,434
12,06;2,35
12,07;2,399
11,29;2,451
10,28;2,548
9,35;2,761
10,54;2,988
13,05;3,168
15,44;3,177
17,39;3,156
19,01;3,097
20,16;3,041
20,84;2,988
21,27;2,919
21,32;2,838
21,02;2,863
20,38;2,889
19,56;2,947
18,44;2,978
18,12;2,942
17,81;2,824
17,45;2,791
16,64;2,687
14,5;2,698
14,79;2,632
15,27;2,497
15,02;2,487
14,66;2,501
14,58;2,62
14,37;2,677
14,38;2,697
16,27;2,714
17,95;2,74
18,89;2,749
19,02;2,744
20,46;2,731
20,92;2,722
20,64;2,712
20,79;2,73
20,19;2,724
19,24;2,75
17,64;2,781
16,24;2,787
15,68;2,75
15,11;2,721
14,25;2,697
